state,county,pclon00,pclat00
49,033,-111.25323,41.736669
49,035,-111.91209,40.655413
49,037,-109.54653,37.474204
49,039,-111.6036,39.385832
49,041,-112.03855,38.77941
49,043,-111.47526,40.729165
49,045,-112.42533,40.542681
49,047,-109.59974,40.42517
49,049,-111.70396,40.262271
49,051,-111.41146,40.495149
49,053,-113.52232,37.139731
49,055,-111.44502,38.362631
49,057,-111.98524,41.222656
50,001,-73.165969,44.062278
50,003,-73.154873,42.97026
50,005,-72.077992,44.466303
50,007,-73.149054,44.482222
50,009,-71.740693,44.676082
50,011,-72.996356,44.840497
50,013,-73.298694,44.793719
50,015,-72.652158,44.585371
50,017,-72.397516,43.993974
50,019,-72.221873,44.867996
50,021,-73.0439,43.601322
50,023,-72.583186,44.241416
50,025,-72.617909,42.955177
50,027,-72.492182,43.54585
51,001,-75.621038,37.798463
51,003,-78.515663,38.053089
51,005,-79.962409,37.794679
51,007,-77.977991,37.339161
51,009,-79.10287,37.517369
51,011,-78.829693,37.358607
51,013,-77.10175,38.874073
51,015,-79.037787,38.127537
51,017,-79.766981,38.013067
51,019,-79.511306,37.31502
51,021,-81.085659,37.157227
51,023,-79.847062,37.448207
51,025,-77.856738,36.757756
51,027,-82.057762,37.264445
51,029,-78.478233,37.577812
51,031,-79.164293,37.253586
51,033,-77.417877,38.009399
51,035,-80.761948,36.714294
51,036,-77.100831,37.38015
51,037,-78.629764,37.00993
51,041,-77.546117,37.420989
51,043,-77.990234,39.127326
51,045,-80.181408,37.472398
51,047,-77.997503,38.499845
51,049,-78.263227,37.481656
51,051,-82.379687,37.142003
51,053,-77.561468,37.135706
51,057,-76.904516,37.912697
51,059,-77.256294,38.84352
51,061,-77.777912,38.698738
51,063,-80.345014,36.943292
51,065,-78.300278,37.882596
51,067,-79.865849,37.014046
51,069,-78.193259,39.172301
51,071,-80.719221,37.319029
51,073,-76.527537,37.371083
51,075,-77.855511,37.70339
51,077,-81.140827,36.654267
51,079,-78.424688,38.255949
51,081,-77.544969,36.707248
51,083,-78.925423,36.751361
51,085,-77.421263,37.688011
51,087,-77.495204,37.600137
51,089,-79.905196,36.690505
51,091,-79.569373,38.388332
51,093,-76.668469,36.918281
51,095,-76.751949,37.288193
51,097,-76.893489,37.699383
51,099,-77.148754,38.291203
51,101,-77.057134,37.700328
51,103,-76.437692,37.703383
51,105,-83.107697,36.718662
51,107,-77.499901,39.059591
51,109,-77.960756,37.976546
51,111,-78.216385,36.969867
51,113,-78.23519,38.380533
51,115,-76.339898,37.442083
51,117,-78.33123,36.694668
51,119,-76.505945,37.602185
51,121,-80.411496,37.19035
51,125,-78.873375,37.80982
51,127,-77.04126,37.498591
51,131,-75.916189,37.388346
51,133,-76.408502,37.888753
51,135,-78.073741,37.144879
51,137,-77.99802,38.255943
51,139,-78.499832,38.60478
51,141,-80.282456,36.655907
51,143,-79.407306,36.775179
51,145,-77.866968,37.549423
51,147,-78.42534,37.258948
51,149,-77.274462,37.21278
51,153,-77.381284,38.679182
51,155,-80.708158,37.080533
51,157,-78.125896,38.692431
51,159,-76.711368,37.944456
51,161,-79.988403,37.270262
51,163,-79.42932,37.785211
51,165,-78.837309,38.456132
51,167,-82.079298,36.941577
51,169,-82.593308,36.683677
51,171,-78.539353,38.861756
51,173,-81.576198,36.830218
51,175,-77.077621,36.710695
51,177,-77.572286,38.23739
51,179,-77.445094,38.417694
51,181,-76.870168,37.119315
51,183,-77.210199,36.966644
51,185,-81.572953,37.144239
51,187,-78.183862,38.923126
51,191,-81.970606,36.703951
51,193,-76.837464,38.151
51,195,-82.609003,36.951511
51,197,-81.068266,36.91901
51,199,-76.486691,37.169161
51,510,-77.09246,38.820575
51,515,-79.519989,37.33767
51,520,-82.170627,36.609644
51,530,-79.352391,37.733885
51,540,-78.492416,38.034373
51,550,-76.282236,36.758513
51,560,-79.824452,37.819864
51,570,-77.401886,37.263554
51,580,-79.988442,37.78198
51,590,-79.408389,36.59099
51,595,-77.540671,36.69194
51,600,-77.303431,38.852505
51,610,-77.174358,38.883632
51,620,-76.93628,36.678213
51,630,-77.477076,38.299387
51,640,-80.91815,36.665747
51,650,-76.365813,37.044009
51,660,-78.869721,38.442052
51,670,-77.30468,37.28911
51,678,-79.442571,37.783771
51,680,-79.185034,37.399981
51,683,-77.475341,38.752529
51,685,-77.45269,38.773122
51,690,-79.865316,36.683323
51,700,-76.495947,37.088412
51,710,-76.259758,36.897081
51,720,-82.624497,36.938501
51,730,-77.397894,37.210854
51,735,-76.380999,37.130752
51,740,-76.35368,36.833426
51,750,-80.558066,37.128853
51,760,-77.466023,37.536243
51,770,-79.960982,37.278059
51,775,-80.055822,37.28584
51,790,-79.077688,38.156925
51,800,-76.569439,36.764512
51,810,-76.099268,36.823872
51,820,-78.896176,38.071621
51,830,-76.711097,37.273862
51,840,-78.168311,39.176378
53,001,-118.98781,46.874469
53,003,-117.06685,46.388422
53,005,-119.27613,46.23075
53,007,-120.34824,47.53254
53,009,-123.48804,48.094628
53,011,-122.56631,45.677786
53,013,-117.98037,46.32684
53,015,-122.90676,46.143103
53,017,-120.16212,47.516556
53,019,-118.53121,48.625332
53,021,-119.10072,46.316144
53,023,-117.57575,46.478111
53,025,-119.45854,47.156264
53,027,-123.76312,46.995579
53,029,-122.57726,48.208148
53,031,-122.82332,48.010374
53,033,-122.23638,47.549353
53,035,-122.63373,47.61238
53,037,-120.62719,47.047952
53,039,-121.11047,45.794801
53,041,-122.81924,46.617899
53,043,-118.33792,47.617302
53,045,-123.04611,47.282793
53,047,-119.57417,48.442796
53,049,-123.8943,46.533906
53,051,-117.22485,48.291976
53,053,-122.42003,47.183191
53,055,-122.97811,48.572257
53,057,-122.33642,48.467639
53,059,-121.91627,45.695401
53,061,-122.19267,47.927183
53,063,-117.37348,47.679974
53,065,-117.82109,48.302546
53,067,-122.84788,47.002534
53,069,-123.433,46.237889
53,071,-118.39309,46.081746
53,073,-122.48336,48.818831
53,075,-117.23552,46.810063
53,077,-120.42118,46.51707
54,001,-80.00637,39.111521
54,003,-77.983364,39.458548
54,005,-81.749762,38.053613
54,007,-80.726645,38.691158
54,009,-80.584662,40.306781
54,011,-82.342292,38.413429
54,013,-81.104659,38.852802
54,015,-81.103138,38.463488
54,017,-80.712923,39.283304
54,019,-81.135752,38.035198
54,021,-80.836441,38.925372
54,023,-79.165212,39.060502
54,025,-80.498606,37.859766
54,027,-78.619484,39.327787
54,029,-80.569432,40.480486
54,031,-78.882957,39.033224
54,033,-80.346651,39.288958
54,035,-81.712777,38.84276
54,037,-77.845506,39.315089
54,039,-81.651007,38.361229
54,041,-80.471274,39.034182
54,043,-82.071358,38.198843
54,045,-81.965773,37.84996
54,047,-81.64488,37.389189
54,049,-80.182684,39.487262
54,051,-80.703586,39.926073
54,053,-82.0612,38.831052
54,055,-81.145942,37.350049
54,057,-78.91209,39.466622
54,059,-82.149977,37.701433
54,061,-79.965853,39.636292
54,063,-80.636676,37.547609
54,065,-78.22559,39.583545
54,067,-80.768957,38.275426
54,069,-80.674979,40.077397
54,071,-79.339696,38.668874
54,073,-81.196981,39.380297
54,075,-80.021187,38.288841
54,077,-79.689195,39.476191
54,079,-81.924707,38.474275
54,081,-81.208024,37.77025
54,083,-79.869444,38.865992
54,085,-81.044435,39.212865
54,087,-81.346071,38.730781
54,089,-80.86198,37.662117
54,091,-80.060213,39.336477
54,093,-79.612369,39.111523
54,095,-80.927106,39.511873
54,097,-80.229112,38.954402
54,099,-82.491352,38.26299
54,101,-80.476985,38.473853
54,103,-80.758118,39.62749
54,105,-81.389602,39.055013
54,107,-81.530871,39.267164
54,109,-81.562651,37.625632
55,001,-89.791969,43.951841
55,003,-90.779063,46.461368
55,005,-91.821012,45.436958
55,007,-91.094983,46.590305
55,009,-88.030433,44.498493
55,011,-91.750211,44.373368
55,013,-92.403771,45.834536
55,015,-88.245641,44.135505
55,017,-91.333271,44.990437
55,019,-90.549893,44.777804
55,021,-89.370136,43.463549
55,023,-91.007809,43.163481
55,025,-89.393492,43.072904
55,027,-88.71239,43.434888
55,029,-87.341766,44.905833
55,031,-92.021355,46.635428
55,033,-91.900466,44.915722
55,035,-91.453972,44.790552
55,037,-88.239789,45.853943
55,039,-88.487524,43.765147
55,041,-88.803021,45.563071
55,043,-90.621271,42.825949
55,045,-89.576176,42.660014
55,047,-89.013225,43.845974
55,049,-90.131969,42.981458
55,051,-90.193278,46.347275
55,053,-90.899933,44.321354
55,055,-88.789135,43.041359
55,057,-90.103188,43.837567
55,059,-87.918977,42.572467
55,061,-87.585405,44.528796
55,063,-91.207768,43.853066
55,065,-90.131351,42.658606
55,067,-89.104609,45.186361
55,069,-89.687099,45.288103
55,071,-87.719466,44.106306
55,073,-89.711006,44.910937
55,075,-87.850794,45.232911
55,077,-89.412486,43.807181
55,078,-88.649852,44.914783
55,079,-87.959793,43.035611
55,081,-90.637002,43.942519
55,083,-88.150463,44.911865
55,085,-89.492975,45.711437
55,087,-88.400796,44.309014
55,089,-87.950655,43.320654
55,091,-91.986628,44.592879
55,093,-92.537026,44.769032
55,095,-92.473656,45.41029
55,097,-89.527504,44.498562
55,099,-90.398148,45.726269
55,101,-87.920612,42.734625
55,103,-90.393032,43.35006
55,105,-89.037023,42.649079
55,107,-91.130252,45.447752
55,109,-92.576983,45.019652
55,111,-89.871513,43.44317
55,113,-91.338443,45.930108
55,115,-88.696793,44.789243
55,117,-87.817989,43.733745
55,119,-90.412074,45.1723
55,121,-91.356251,44.298488
55,123,-90.842323,43.60455
55,125,-89.485899,45.985187
55,127,-88.549717,42.669667
55,129,-91.829284,45.848472
55,131,-88.214814,43.346585
55,133,-88.23252,43.03478
55,135,-88.936089,44.434253
55,137,-89.232205,44.104113
55,139,-88.538267,44.099111
55,141,-89.962467,44.47721
56,001,-105.59927,41.31767
56,003,-108.24411,44.625791
56,005,-105.49212,44.256023
56,007,-107.07481,41.675281
56,009,-105.53025,42.796463
56,011,-104.60626,44.452389
56,013,-108.61027,43.014723
56,015,-104.22591,42.050501
56,017,-108.22547,43.659808
56,019,-106.69555,44.277007
56,021,-104.77737,41.152202
56,023,-110.8188,42.503839
56,025,-106.33829,42.842643
56,027,-104.46174,42.816362
56,029,-108.97435,44.609279
56,031,-104.92872,42.101299
56,033,-106.97512,44.780765
56,035,-109.97656,42.774209
56,037,-109.30223,41.577416
56,039,-110.77992,43.501456
56,041,-110.77165,41.273058
56,043,-107.90926,44.011935
56,045,-104.31271,43.901854
